,id,name,categories,latitude,longitude,
213,57b88e32498ed0e1a1eea798,Meram Burger,Burger Joint,52.3562161106389,4.82884931239709,
214,5b3bb1b086bc49002c9f07d3,Bar Restaurant LELY,Comfort Food Restaurant,52.3572261743822,4.83505251280965,
215,4a27db17f964a520d9911fe3,Suvarnaphum,Thai Restaurant,52.3546580547242,4.82733039646052,
216,5aaa5b58e2d4aa68f8ca3bd3,Subway,Fast Food Restaurant,52.3572865,4.8335889,
217,4a2704b5f964a520f5851fe3,Waroeng Adji,Asian Restaurant,52.354401655181,4.82732611461484,
218,4a27082ef964a520d38f1fe3,San Lok,Chinese Restaurant,52.3534273333333,4.82729031,
219,4bebe02d6295c9b661278808,Albert Heijn,Grocery Store / Supermarket,52.3550119091134,4.82673706552993,
220,4f4e15afe4b027c873d5826b,Caland Döner & Snacks,Turkish Restaurant,52.3557607956752,4.8286499003643,
221,4e5d1d9b18389da163efed4b,Koningin Wilhelminapark,Park,52.3531876404354,4.83792789046183,
222,4d989213af3d236a74f43ec7,Sierplein,Plaza,52.3563700340858,4.82740133067425,
223,5977440d78782c7f3180e058,Casa Sofia BV,Coffee Shop,52.35061,4.8325925,
224,53da2ed0498e52dce5484926,Room of Riddles,Escape Room,52.3512383050771,4.83601640671894,
225,5185035c498e1c0b63817733,Supermarkt Dé Marokkaan,Retail,52.353174,4.827202,
226,4b695caef964a520ed9f2be3,Albert Heijn to go,Convenience Store,52.3576055167974,4.83396892866437,
227,4dc92965d4c0bf6841a05e52,Koningin Wilhelminaplein,Plaza,52.3532736072394,4.83964905020123,
228,4d6f7bac5b5ca1cd11d76c44,Volendammer Vishandel Stroek,Food Truck,52.3554095156889,4.82702572388137,
229,4da06c58e8a6721e8f0a37a5,Blokker,Furniture and Home Store,52.3566138727774,4.82756853103638,
230,4f730e53e4b0782142b31a19,Brasserie 't Siertje,Café,52.35592,4.826814,
231,4f1a1388e4b0d790414106c4,CasaDeli,Deli,52.3550311755439,4.82608549325773,
232,4d4d5734b887a1cdcfaabaa0,Etos,Drugstore,52.3567932674474,4.82733681675578,
233,4fd9fae6e4b0e967fd234f87,Studio 7 Days,Nail Salon,52.3568153381348,4.82728815078735,
234,4e5aa6c862e1de72f7023291,Avondwinkel Huizingalaan,Convenience Store,52.3516397362306,4.82729687850922,
235,4f14cee6e4b0253d501dd0aa,Malika,Health and Beauty Service,52.3552046429344,4.82595282438085,
236,4f7428e8a17c3e7a7b722164,Vente-Exclusive.com,Clothing Store,52.3548708515181,4.83955264091492,
237,4cb9b8b7f50e224b0924effb,Het Fietshokje,Bicycle Store,52.3587003924908,4.83223030865191,
238,4c742dc03adda143f8e603af,Speeltuin Hof van Versailles,Playground,52.3672866821289,4.83261108398438,
239,5a90748ee07550520965c49c,Puck,Arcade,52.3697703414041,4.83533459202323,
240,4e0363a2ae6099b226e28f8e,Slotervaart Pizzeria & Steakhouse,Lodging,52.3655674278497,4.8347885545469,
241,4a270541f964a52052871fe3,Abi Bakkerij/Lunchroom,Bakery,52.3654739719691,4.8365005785486,
242,4bfc1a6b3cebd13a6aa497d8,Vlla,Night Club,52.3634632554889,4.83485286685,
243,4dbd79e9815439392fb01b67,Club 133,Arts and Entertainment,52.3642079931929,4.83086115127904,
244,4de9ccfbe4cdc079f4737e01,Station de Vlugtlaan,Other,52.3640837922193,4.83364452837637,
245,4b153455f964a5204fa923e3,Albert Heijn,Grocery Store / Supermarket,52.3637456076083,4.83770752209777,
246,50b26b16e4b053168ac96a28,Laadpaal Bonnefantenstraat 1,Electric Vehicle Charging Station,52.3657131779134,4.82760075198431,
247,4c260fe7136d20a1e292e461,Sloterplas Festival Oostoever,Other Great Outdoors,52.3697441548885,4.82963977813371,
248,4d5549db96ed54815c010770,Turnz,Other,52.3681774229395,4.82752201381113,
249,592078eaa8eb605d2f97464a,Kebapçı Amsterdam,Kebab Restaurant,52.3796491937883,4.83277953465459,
250,50af69cee4b0a2172d1fc84d,Islamitische Slagerij Anatolia,Butcher,52.3794877499034,4.83296302619626,
251,54e3af58498e70c66ede1c92,Halal Fried Chicken (HFC) BV,Fast Food Restaurant,52.3798116608357,4.83198433704792,
252,50c5df7ce4b0bd0f658043e4,Kapadokya Eethuis,Pizzeria,52.379624,4.832711,
253,4bda9c1d3904a593eade469e,Vof Bakkerij Bermo,Bakery,52.3796229762479,4.83291927980204,
254,4a27077df964a520f18d1fe3,Konak Restaurant,Turkish Restaurant,52.3799064823354,4.83077091880762,
255,50893df0e4b0a158213e330b,Shining Star Hairstudio,Hair Salon,52.3795247480401,4.8330393451817,
256,559686fc498e9d6d21e0fe73,Ado Bike,Bicycle Store,52.379703,4.831956,
257,501d2085e4b07ccc3840028f,De Witte Koets,Bridal Store,52.3800527726125,4.83238815200615,
258,524479bc498e7137bc311b61,Shisha Lounge Palace,Hookah Bar,52.3800240809199,4.83223228591993,
259,4f3aa100e4b0e724f16d86aa,Grillroom Zion,Turkish Restaurant,52.3793149895988,4.83207713799144,
260,538a0e30498ed108270fe9a8,Havzan,Turkish Restaurant,52.3800710911184,4.82983607109784,
